001 1.00000000e+00 1.33588756e-03
002 9.99842095e-01 1.41418066e-03
003 9.99368478e-01 1.58089236e-03
004 9.98579450e-01 1.73758977e-03
005 9.97475508e-01 1.90067273e-03
006 9.96057351e-01 2.22189849e-03
007 9.94325872e-01 2.49700711e-03
008 9.92282167e-01 2.82921452e-03
009 9.89927526e-01 3.23091463e-03
010 9.87263436e-01 3.68812241e-03
011 9.84291581e-01 4.20646565e-03
012 9.81013836e-01 4.79157733e-03
013 9.77432272e-01 5.44440184e-03
014 9.73549152e-01 6.15804652e-03
015 9.69366929e-01 6.92146807e-03
016 9.64888243e-01 7.72536205e-03
017 9.60115924e-01 8.56586421e-03
018 9.55052985e-01 9.44258994e-03
019 9.49702626e-01 1.03652703e-02
020 9.44068224e-01 1.13437030e-02
021 9.38153340e-01 1.23719618e-02
022 9.31961709e-01 1.34422292e-02
023 9.25497241e-01 1.45456589e-02
024 9.18764020e-01 1.56650008e-02
025 9.11766299e-01 1.67795187e-02
026 9.04508497e-01 1.78807209e-02
027 8.96995199e-01 1.89681999e-02
028 8.89231151e-01 2.00429985e-02
029 8.81221256e-01 2.10998866e-02
030 8.72970573e-01 2.21317554e-02
031 8.64484314e-01 2.31387965e-02
032 8.55767839e-01 2.41279377e-02
033 8.46826653e-01 2.51037244e-02
034 8.37666404e-01 2.60707533e-02
035 8.28292878e-01 2.70421398e-02
036 8.18711995e-01 2.80404644e-02
037 8.08929807e-01 2.90859783e-02
038 7.98952492e-01 3.02032856e-02
039 7.88786352e-01 3.14182991e-02
040 7.78437808e-01 3.27370702e-02
041 7.67913397e-01 3.41509215e-02
042 7.57219767e-01 3.56470097e-02
043 7.46363671e-01 3.72082371e-02
044 7.35351966e-01 3.88170800e-02
045 7.24191608e-01 4.04594179e-02
046 7.12889646e-01 4.21194739e-02
047 7.01453218e-01 4.37763152e-02
048 6.89889548e-01 4.54059116e-02
049 6.78205939e-01 4.69851503e-02
050 6.66409772e-01 4.84956810e-02
051 6.54508497e-01 4.99220289e-02
052 6.42509631e-01 5.12509603e-02
053 6.30420753e-01 5.24771526e-02
054 6.18249499e-01 5.35864152e-02
055 6.06003555e-01 5.45952273e-02
056 5.93690657e-01 5.55065619e-02
057 5.81318583e-01 5.63207136e-02
058 5.68895145e-01 5.70375781e-02
059 5.56428192e-01 5.76585951e-02
060 5.43925598e-01 5.81924716e-02
061 5.31395260e-01 5.86535650e-02
062 5.18845091e-01 5.90549772e-02
063 5.06283020e-01 5.94152595e-02
064 4.93716980e-01 5.98209151e-02
065 4.81154909e-01 6.01027552e-02
066 4.68604740e-01 6.03329071e-02
067 4.56074402e-01 6.05169668e-02
068 4.43571808e-01 6.06588747e-02
069 4.31104855e-01 6.07643769e-02
070 4.18681417e-01 6.08310244e-02
071 4.06309343e-01 6.08516256e-02
072 3.93996445e-01 6.08200602e-02
073 3.81750501e-01 6.07366021e-02
074 3.69579247e-01 6.06040206e-02
075 3.57490369e-01 6.04235903e-02
076 3.45491503e-01 6.01984465e-02
077 3.33590228e-01 5.99254750e-02
078 3.21794061e-01 5.96041316e-02
079 3.10110452e-01 5.92381806e-02
080 2.98546782e-01 5.88284261e-02
081 2.87110354e-01 5.83724503e-02
082 2.75808392e-01 5.78685553e-02
083 2.64648034e-01 5.73179883e-02
084 2.53636329e-01 5.67235589e-02
085 2.42780233e-01 5.60883161e-02
086 2.32086603e-01 5.54092723e-02
087 2.21562192e-01 5.46789728e-02
088 2.11213648e-01 5.38909232e-02
089 2.01047508e-01 5.30452892e-02
090 1.91070193e-01 5.21428584e-02
091 1.81288005e-01 5.11850622e-02
092 1.71707122e-01 5.01679857e-02
093 1.62333596e-01 4.90906436e-02
094 1.53173347e-01 4.79586487e-02
095 1.44232161e-01 4.67795953e-02
096 1.35515686e-01 4.55585003e-02
097 1.27029427e-01 4.42936094e-02
098 1.18778744e-01 4.29820641e-02
099 1.10768849e-01 4.16266442e-02
100 1.03004801e-01 4.02299220e-02
101 9.54915028e-02 3.87971397e-02
102 8.82337012e-02 3.73369370e-02
103 8.12359800e-02 3.58616326e-02
104 7.45027591e-02 3.43824876e-02
105 6.80382914e-02 3.29161632e-02
106 6.18466600e-02 3.14631144e-02
107 5.59317756e-02 2.99729521e-02
108 5.02973742e-02 2.84076293e-02
109 4.49470147e-02 2.67711180e-02
110 3.98840763e-02 2.50778817e-02
111 3.51117571e-02 2.33459678e-02
112 3.06330712e-02 2.15971419e-02
113 2.64508475e-02 1.98479978e-02
114 2.25677276e-02 1.81121050e-02
115 1.89861642e-02 1.63962437e-02
116 1.57084194e-02 1.47005946e-02
117 1.27365636e-02 1.30264459e-02
118 1.00724738e-02 1.13815820e-02
119 7.71783274e-03 9.76988628e-03
120 5.67412763e-03 8.19799340e-03
121 3.94264934e-03 6.66200472e-03
122 2.52449151e-03 5.16708672e-03
123 1.42054987e-03 3.72033820e-03
124 6.31521697e-04 2.37093868e-03
125 1.57905358e-04 1.22696166e-03
126 0.00000000e+00 -2.00000000e-15
